video_id,, ,Captions,,,
141567420,,,A new short from Terri Timely and Park Pictures,,,
141734077,,,"A tribute to all life drawing models, and to the passion of the craft; exploring form, figure, life and all that lies within.",,,
141749628,,,"nfinity’ is an immersive environment project by Refik Anadol. Project is an integral part of artist’s ongoing ‘Temporary Immersive Environment Experiments’ which is a research on audio/visual installations by using the state called immersion which is the state of consciousness where an immersant’s awareness of physical self is transformed by being surrounded in an engrossing environment; often artificial, creating a perception of presence in a non-physical world.",,,
141812811,,," I began clicking through a series of pics quickly and it looked like stop motion animation. So, I decided to see what that would look like without me having to click through it",,,
141891887,,,Covers – A series of 55 animated vintage book graphics,,,
142175196,,,This is 3d animated video,,,
142221057,,,"This is quite everything you can adore and love about the art of animation: it has style, taste, it has huge balls to explore the boarders being at the same time super sensitive, careful craftsmanship, sense of humor, lightness followed with great depth.",,,
142324655,,,"Patrick Haggerty grew up the son of a dairy farmer in rural Dry Creek, Washington, during the 1950s. As a teenager, Pat began to understand he was gay—something he thought he was hiding well. But one day, after performing at a school assembly, Pat learned that his father could see him much more clearly than he realized.",,,
142407272,,,This is 3d animated video,,,
142716939,,,Official music video for BEATSOFREEN ­” Slowly Rising”,,,
142794636,,,This is colourful 2d animated video,,,
142974646,,,"Spartans , running in the mud , in search for victory , very hard trial
Filming, editing and musical arrengements",,,
143161118,,,This is black and white film,,,
143243001,,,"Hyper-Realistic CG animation clip rendering made entirely with state of the art CG (Computer Graphics) 3D softwares such as 3D Studio Max, VRay, MODO, ZBrush, ",,,
143296099,,,The first live event of Tattoo Video Mapping. No post-production was used.,,,
143320922,,,"Curves are everywhere in Eastern culture: our writing, our architecture, our instruments, the way we dance ; even the tone of our language is curved. The West was built on angles. The East was built on curves.""",,,
143363655,,,Lars is stuck on an island and has only one way of escaping: daydreaming.,,,
143498695,,,"Teaser for the Animated Horror Short film ""La Noria""",,,
143534786,,,A tough night in a tough city.,,,
143595622,,,"In this film for The School of Life, I teamed up with an amazing group of artists, exploring a mix of different animation techniques to tell you how you can become a good pessimist.",,,
143631654,,,This is 2d animated short film,,,
143647165,,,"There’s all these amazing, complex, crucial organs in the body. The appendix is surplus to requirements, worse than useless.
It was originally there to repopulate the gut with good bacteria, but in “hygienic” societies there’s nothing much for it to do…",,,
143703730,,,This is animated short film,,,
143806678,,,This is 3d animated short film,,,
143831946,,,"Arms"" by Sun Bones",,,
143934696,,,This is 3d animated short film,,,
144008517,,,"The world's smallest chef cooks a typical fish dish, 'Bouillabaisse'... Bon appétit!",,,
144242774,,,A personal project inspired on Charles Darwin´s first impressions when he first saw a carnivorous plant in 1875.,,,
144503984,,,"We take a contemplative journey through London in this ethereal and enigmatic video for ‘Bunny Rose’ by Canadian band Braids.

Over the course of a long and lonely night in the city, and in her fragile state, a spirit pulls herself together - from dust and cobwebs, tears and dew - to finally become whole as dawn breaks.",,,
144538427,,,Playfulness is taken from the Simple EP available now on vinyl & digital,,,
144539127,,,See what a 2.5D set transforms into when the camera is perfect,,,
144557832,,,"In a desert land, the last breath of a giant creature spurs the exodus of an entire people.",,,
144609368,,,Many of us inhabit bodies and faces that don’t look as we feel they should. It’s one of the most painful aspects of being human. Here are a few minutes of consolation and wisdom,,,
144736865,,,This is 2d animated short film,,,
145005566,,,"Master of Suspense"" is a short film and an original story created with the famous cameo appearances of Alfred Hitchcock in his films and trailers. Special effects and extracts from 30 of his great movies were used for the editing. A new sound design was created, mixed with eerie tones of the music of Bernard Herrmann!",,,
145043767,,,"In a family headed by a tyrannical father, the younger daughter will regain her freedom on her birthday ...""",,,
145108228,,,A remake of the classic Swan Lake ballet created in memory of the famous Russian ballet dancer Maya Plisetskaya on the facade of Bolshoi Theatre.,,,
145115597,,,Being cut - Five sections of horse.,,,
145149323,,,"I decided the images needed to come to life before their inevitable destruction, so I just moved them around with my fingers and an exacto knife. I guess you could call the technique “paperteering.” It looked clunky and dumb and it made me laugh.",,,
145154247,,,"Desperate to find the man of her dreams, sweet and plain Ava tries a last ditch effort, speed dating. But the absurd cast of characters she encounters makes her wonder if being single is not so bad after all.",,,
145251635,,,"Why don't humans have patterned texture like animals?

Humans will be able to get it.",,,
145702525,,,Tesla! Einstein! Marie Curie! Darwin! Tapputi! That other guy! They're the Super Science Friends and in their first episode they're already facing their greatest threat ever!,,,
145706460,,,Sixteen dancers summon their fertility goddess in a virtual ocean paradise.,,,
145836531,,,"n this music video, Sissi Rada takes the listener on a journey through a multitude of images of a perfect Sunday: cycling, going for a walk in the woods, having a late breakfast, playing, laying in the sun. But those images are only instruments to maximize the impact of the inevitable: Monday.",,,
145897706,,,"When his picture is taken, Durian says eggplant instead of cheese.",,,
145972648,,,This is 2d animated film,,,
146152434,,,This is 3d animated short film,,,
146224925,,,"This is a documentary about Dannyboy.
A portrait about failure and disappointment.
He's an artist but also an idiot.",,,
146226360,,,Short film: Lost Property,,,
146331395,,,"3min, Animation 2D",,,
146344070,,,This is 2d animated film,,,
146534283,,,"Today I'm privileged to share with you the Finland I got to experience. I've witnessed the diversity and immense beauty of this land from the very north all the way to the southern parts, yet every time I set off I'm in awe. Finland never ceases to amaze me, and so, I’m truly honored and blessed to call this country my home.",,,
146781934,,,"Imprisoned inside its packaging and stuck on a toy shop shelf, a lonely radio-controlled toy truck uses its imagination to go on an adventure and find its happy place.",,,
146820026,,,"The Nose’ is the result of a collaboration with composer Llywelyn ap Myrddin, folk singer Sam Lee and research scientist Dr Darren Logan. Produced for the Body of Songs project and supported by Wellcome Trust and Arts Council England.",,,
146869349,,,A short film celebrating the centennial of Einstein's theory of General Relativity.,,,
147069541,,,A journey through introspection.,,,
147315192,,,"What do astronauts dream of? In 1991, Helen Sharman became the first Briton in space; in this animation she shares a dream she has about returning to space, and talks about what it’s like to gaze down on the earth from above.",,,
147392797,,,"In the aftermath of a deadly haunting in a small suburban home, a sinister omnipresent entity proceeds to cause havoc in the private lives of a young boy, an unsuspecting teen, and an absent minded inspector.",,,
147520163,,,"An animated short about IT manager Rick Baird's perfect day at a Putt-Putt golf tournament. Nominated for an Emmy (New Approaches, Short format, 2015) and a Webby (Editing, 2015).",,,
147758866,,,"SEIZURE WARNING! A very small percentage of people may experience a seizure when exposed to certain visual images, including flashing lights or patterns that may appear.",,,
148054828,,,My graduate film from 2015.,,,
148160223,,,A tiny bug tries to figure out what he wants to be.,,,
148183121,,,"A 3D Printed, hand crafted, zoetropic short-film that asks if recalling memories can break a cycle. A Graduate Student produced Thesis, completed for the MFA in Film and Animation Program at Rochester Institute of Technology's School of Film and Animation.",,,
148198462,,,,,,
148380343,,,A little dog visits the big city in search of his sister.,,,
148470865,,,"The nine virtual sculptures underlying vitreous resulted from experimental setups by Robert Seidel for generating three-dimensional clusters of fibrous refractions, as well as the gravitational lensing of different volumetric and chromatic densities. Singular elements gravitate towards each other, accumulating in a gigantic sculptural system, where each entity exists with its own visual axis and vanishing point. The impalpable luminous formations create prismatic interactions between the ridges and plateaux of the main colours floating in front of the infinite violet background.",,,
148626927,,,"BioInspire is an A/V dome performance which has screened in the Institute of American Indian Arts(New Mexico, USA) and Fiske Planetarium - University of Colorado Boulder(Colorado, USA).",,,
148769635,,,A surreal journey through the countryside of southwest China.,,,
148845534,,,"“Sputnik” is a Maxim Zhestkov short film about the evolution of an extraterrestrial mind, and its journey to the light. The project was created with the help of industry leading artists from all over the world, including: United States, United Kingdom, Canada and Russia. Production of the full CG animated short film took a year and a half. All crew members worked on the project remotely. Maxim directed it and produced from his HQ in Ulyanovsk, Russia.",,,
148853961,,,,,,
148860999,,,video does not exist anymore/ wrong id,,,
148871861,,,,,,
148927657,,,"Immigration is a new chapter in one's life, a chapter with unexpected events that can take one's life down paths different from the one imagined. This film is an autobiographical account of the director's experience with immigration.",,,
149000090,,,What's the true meaning of Christmas? More Stuff! We commissioned musical comedian Ben Champion to write and produce a festive song to parody an animated musical.,,,
149057468,,,,,,
149133621,,,"A short animated film about love & family & stuff.Rhuben’s parents have had a falling out, and it looks like his dad is going to be in the doghouse for a while… literally.",,,
149220480,,,,,,
149326966,,,"A kinetic sculpture that responds to goodness.

Holding the door for someone, recommending a book, letting someone ahead of you in line- these are little things that people do for each other. Our friends at Bombas asked us to create a piece that responded to small everyday acts of human kindness. Bombas created an online campaign that allowed users to submit deeds to inspire people this holiday season. We created a moving physical sculpture that brought this campaign to life.

The Good Deed Machine lived in the window of the Gap store at 54th and 5th for 2 weeks. Passers by could place their hand on the glass and watch the gears and pistons of the machine startup. The activity of the machine would then produce a good deed, written by online users, for them to carry out this Holiday. The end result was a playful and kinetic way to visualize the flow of goodwill during the Holidays.

The machine was created with a combination of classic automata techniques in combination with arduino, stepper motors, and camera tracking. The central cinder framework ran the installation and coordinated the movements of all the components.",,,
149390230,,,This is black and white 2d short film,,,
149458592,,,"a short film about a robot's realization of the true nature of their reality, directed and animated by Ivan Gopienko",,,
149578442,,,Paper World is an image film for WWF Hungary where the values that WWF stands for become visible metaphorically on the level of a micro-world.,,,
150015591,,,"This was a patch experiment using the new Mutable Instruments Rings/Clouds Modules, and trying to create strumming/plucking guitar like sounds within a patch. The inspiration came from playing around with the Clouds Parasites 1.3 alternate firmware running in the Resonator mode highlighting the ""scatter"" (or strum) function. The master clock was the Tiptop Circadian Rhythms module, taking the first 4 outputs into my Nord Drum 2 for the Kick, snare, closed and open hi-hats. From there the clock output from the CR was multiplied and then sent to the Modcan Touch Sequencer. First row output from the TS was sent to the intellijel Shapeshifter creating a two note baseline sequence that comes in at 1:58. The second sequence Row2 output from the TS was sent to the ""ALM Akemie's Castle"" module OSC A output using the chord function, that comes in at 25 seconds. The gates from the modcan where set to a 16th's pulse sequence. Modulation from the synthesis technology E102 Quad Temporal Shifter output 1 modulating the Multiplier input on Operator 1. The 2, 3 and 4 outputs from the E102 where also modulating the Operator 2, 3, and 4 inputs on the Akemie's Castle. This was creating the harmonic timbre changing as the sequence was playing.

The slowly evolving sweeping noise textures that come in at 1:09 is from the Music Thing Radio Music module. The sample was a white noise sampled lightly filtered and then sent to the intellijel HexVCA with the amplitude CV control via a Intellijel Dixie modulating from slow to high rates (free running). The Make Noise Rene was being externally clocked from the Circadian Rhythm, and was sending out a quantized output to the Mutable Instruments Clouds pitch input creating the chord guitar sequence. The strum sounds on Clouds was played by the 4ms QCD running in 32th division output into the Trigger input. The freeze input was also triggered by a Ladik R-110 Random clock module. The combination of the two created the trill chord like strums.

The bass guitar tone sound that comes in at 1:24 are from the MakeNoise Mysteron, that is being sequenced by the Modcan Touch Sequencer, Row Output 3 was programmed in the same key but a lower octave. The ""Rings"" module was creating slow attack soft high pitched chords in reverb that come around 2:50. There was additional processing of the Clouds output that was sent into the Tiptop ZDSP module running the ""Halls of Vahalla"" card program 8 ""Ginnungagap"" creating the high pitch octave deep reverb shimmer effects. The harmonic slow swells that come in at 3:30 where created using another intellijel Dixie oscillator sine output running into an Strymon ""Big Sky"" pedal being harmonically controlled by an intellijel µScale V1. The output was being played slowly then processed using the ""Choral"" mode, creating the slow shimmer swells. The entire mix was sent into the Eventide Space pedal using the ""Corridors"" patch.",,,
150187134,,,"Rainfall Films and director Sam Balcomb present a live action short set in the Metroid universe, starring Jessica Chobot (Nerdist) and America Young (Halo 5). Learn more about Rainfall here: rainfall.tv

[ This non-profit film is not associated with or endorsed by Nintendo or its subsidiaries ]

The classic Nintendo franchise, Metroid, envisioned through the lens of 60s-70s science fiction cinema such as 2001, Alien, and Solaris: this was the concept for Rainfall’s most recent production. Instead of using a modern approach, a style was developed more in tune with the themes that inspired the first Metroid game in 1986: isolation, exploration, and the wonders of deep space",,,
150188598,,,"In this Visual Poem of Contentment, a young book lover tries desperately to get the book everyone else has.",,,
150244748,,,A Space Buddy Comedy Movie in 3 Acts.,,,
150594088,,,Simple shapes in motion is a video paying tribute to my precursors in motion design such as Oskar Fischinger or Walther Ruttmann. This video is inspired by their work while using contemporary animation techniques while adding my touch of uniqueness.,,,
150635087,,,"An homage to my favorite show of all time, HBO's The Wire.",,,
150726452,,,a piece about art and you and insecurity. artistic dysmorphia.,,,
150799305,,,"We see ads everyday and everywhere. They have become part of our life. While some people try to avoid seeing ads, advertisers keep finding new ways to reach us. However, they are unable to reach us when we sleep. Our dreams are the last safe and add-free place so it seems.

But what happens when advertisers have the possibility to enter our dreams? Based on recent developments in brain science and technology this might be possible in the near future.

This animated short is an impression of a dream manipulated by a brand we all know.",,,
150803501,,,"Julius can't sleep. To get his head empty he decides to go on a roadtrip, but somehow he can't manage to leave.A hand drawn film about failure, insomnia, a red motorbike, pretty bargirls, the desolateness of Berlin (even in summer) and waterproof socks.",,,
150823270,,,"Life is liberty in a CAGE. CAGE represents a situation that is filled with a lot of constraints, or a habit or an addiction that is hard to get rid of. This project is to present a Chinese cultural and traditional visual style to audiences. On the other hand, CAGE tries to inspire them to recall their memory and consider what is the meaning of life to them individually.",,,
150824660,,,"is a different kind of fashion project: what looks at first glance as an eccentric tangle of simulated dance and a color coordinated tumblr exploration turns out to be a study of handcrafted algorithmic textiles and procedural surfaces.

A synthetic ghost shifts simulated textiles from passive matter to live organisms. They behave like apparitions in an artificial choreography, with movements that are imaginary yet familiar. Like a constant metamorphosis, the same sequence gets transformed over and over again. At each step, all aspects of the designs are modified, from algorithmic pattern to color scheme to fabric behaviour. The results are meandering layers of style changes.
A linear montage shows the intricate details. Shuffled layers of metronomic sounds emphasize the transformation fluctuating in and out of sync.",,,
150877480,,,"Husky music video. Film was produced over the summer of 2015 in Berlin, and was hand crafted using puppets and miniature sets then finalised with compositing the 3D characters",,,
150928154,,,A washed-up movie monster relives his halcyon days.,,,
151002965,,,I Am Chemistry' taken from the forthcoming Yeasayer album 'Amen & Goodbye',,,
151132254,,,This is 2d animated video,,,
151850021,,,In November I spent a month in New York City where I animated a new GIF every day for 30 days inspired by something that happened during my stay.,,,
151926492,,,This is colourful 2d animated video,,,
151931854,,,"Olivier Messiaen's Quartet for the End of Time premiered on 15 January 1941 in the prisoner-of-war camp where the composer was interned during World War Two. To celebrate the 75th anniversary Sinfini Music commissioned me to create an animation around it. Working with Prof. Marcus du Sautoy I used the piece to explore Messiaen's complex relationship to mathematics, music and religious belief.",,,
152158702,,,"An animated short film, narrated by two asylum-seeking men detained in Australia's Manus Island Offshore Processing Centre, recounting the dangerous journeys that brought them to the island and their memories of the riot that erupted in 2014.",,,
152371526,,,This is music video with great effects,,,
152452551,,,This is music video with great effects,,,
152477009,,,This is colourful 2d animated video,,,
152673684,,,"“Behind the Schoolbag” is a story about self-salvation. Having suffered from a miserable childhood, Shaun couldn’t help but question his own value. Human relationship has always been Shaun’s barrier, sometimes, he wishes he could stay alone, but in reality, Shaun has to re-enter the society. Staying in his own comfort zone, Shaun can do nothing but lock up his heart and distant himself from others.
All the stress and pressure in modern life is driving people insane. We have to learn how to sooth our own emotions so as to survive. We can do nothing but meditate and reflect upon ourselves. We can observe the truth and the essence wisely and feel the presence of now and start living.",,,
152787923,,,"Ever since he was a child, Woody has dreamt of playing piano. The problem is that he only has wooden paddles for hands. Stuck in a job he doesn't want, Woody spends his days dreaming of being a concert pianist. His dreams are big…but they're about to get out of hand.
Woody is a stop-motion animation shot in Sydney, Australia (2013).",,,
152909111,,,"A visual interpratation of classic Travis Bickle's monologue.""One day a real rain will come and wash the scum off the streets.""",,,
152985022,,,“The Present” is based on a great little comic strip by the very talented Fabio Coala.,,,
153011731,,,The struggle is real.,,,
153345834,,,This is colourful 2d animated video,,,
153483613,,,This is 2d animated video,,,
153695056,,,"A short video about having too many thoughts.

The subject I chose, over thinking, is something most people deal with at some degree.
We tend to twist thoughts around our head until they lose any connection with reality,
making billions of connections every minute and soaking up information like sponges.
I wanted to share what is going on inside my head by creating a world,
that like my thoughts - is sometimes restless and makes no sense.",,,
153733279,,,A cosmogony of false self that shapes the world.,,,
153783875,,,"Sally, an introverted 15 year old girl, lives and bears with her wolf-father in the city of New York where Wolf is slipping more and more into his world of wilderness.
Sally still remembers the man he used to be; a brilliant and talented jazz trumpeter. Where did her father go? And can he still be found somewhere within the Wolf?",,,
153864294,,,"Battery Life is a stop motion short film that tells a story of determination, self-sacrifice, and deceit. Set in a dystopian desert landscape, a robot family, through the test of tragedy, discovers a dark secret hidden behind the doctrine of a preacher.

Battery Life is our introduction. A film to say, “Here we are.” We are a team of people willing and able to work hard for something we believe in, something we think is really cool. And we did just that. On a budget of only $5000 (crowdfunded and out of pocket), we created this ten minute, thirty-five second stop motion film.",,,
153887315,,,Symphony no. 42 presents 47 observations in the irrational connections between human and nature.,,,
153952194,,,This is 2d animated video,,,
154036942,,,a music video for Zedd’s Paper Cut,,,
154058746,,,Illustration & animation,,,
154188234,,,"his story examines how the protagonist Mark uses his wealth to help create a euthanasia roller coaster. A roller coaster so powerful, it causes cerebral hypoxia, thus suffocating your brain ensuring a euphoric death.",,,
154206876,,,"An animation based on the magazine cover, co-produced by The New Yorker and “This American Life.” Created by Chris Ware and John Kuramoto, with interviews and narration by Ira Glass and music by Nico Muhly.",,,
154265845,,,"From the beginning of time, to the edge of the universe… and beyond.",,,
154478254,,,"Minimal Ragga-Dancehall video clip, home made.

""Have you ever seen so much cartoon twerking in one place?""",,,
154588473,,,"the story of Dion Rich, the world's greatest Super Bowl gate-crasher of all time. His story of the 1978 battle between the Denver Broncos and Dallas Cowboys was particularly memorable to him and is the main focus of the video.",,,
154653208,,,"An anatomical PowerPoint presentation about why a man has become what he is. Categorically, from toe to top, the sore spots of his medical history gets its explanation through a liberating dark and very humorous film about life and its conditions.",,,
154733686,,,"a Valentine's day treat. animation in flash, background in photoshop and compositing in after effect, total duration of the project approximately 4 months",,,
154739710,,,The Life of Death is a touching handdrawn animation about the day Death fell in love with Life. ,,,
154766467,,,This is music video with great effects,,,
154828548,,,"A music video for Nevermen who consists of TV on the Radio's Tunde Adebimpe, Faith No More's Mike Patton and Doseone",,,
154915431,,,This is 2d animated video,,,
155036442,,,This is 2d animated video,,,
155214754,,,"“Everything at some point has been declared the root of all evil.”
― Criss Jami, Killosophy

Though the sins have fluctuated over time, the currently recognized list includes
pride, greed, lust, envy, gluttony, wrath and sloth. There is a parallel tradition of seven virtues.
The seven deadly sins are called ""capital"" because they are the origins of other vices.
This is my visual poem.

",,,
155262093,,,"Through scientific study and understanding, we deepen our connection to the natural world.

An audiovisual collaboration by Kevin Dart",,,
155347431,,,"Synopsis
In the vertical skeleton of an aborted and abandoned megalopolis, a man stands on the edge of the void. The only escape from this forsaken place is through the depths of the unknown...

Idea
The main motivation behind this short film is to create a movie that has a strong visual narrative and yet leave the audience free to understand it in their own way.
More than free interpretation, the film balances itself between multiple meanings and ideas and ultimately forces the viewers to make their own choices. This involvement, this tipping of the balance engages the spectators and from the scope of themes addressed in the film let them shape the story in their personal way.",,,
155360803,,,A young girl calmly prepares for school but violence and tragedy engulfs her neighbourhood.,,,
155394088,,,,,,
155534602,,,"""Machines could take 50% of jobs in the next 30 years""
Moshe Vardi, Professor of computer science, Rice University

Meet Alice, holder of the last recognisable job on Earth, trying to make sense of her role in an automated world.

'The Last Job on Earth' is a film produced in collaboration with the Guardian Sustainable Business section.",,,
155572038,,,"A damsel in distress gets undressed when a man from the mid west puts to rest a world that's obsessed with the priceless, also know as, ""The Shiny.""",,,
155603994,,,This Music Video Looks Like Someone Dropped a Weirdness Bomb Into Mad Max,,,
155641044,,,"In the midst of reflective fantasy, a young woman's inner thoughts arouse a surreal exploration of sensuality, self-esteem, and deeply rooted fears. Her arrival is one of strength, beauty, and greater character.",,,
155673893,,,"Two elderly swimmers meet at the baths for their ritual swimming.
This time they are diving deeper than usual.

„The film takes us into the murky waters of fantasy. With a cool kind of magic, this delicately stylized film draws us into various layers of reality, as we plunge from silent melancholia into the graphic frenzy of competitive sports, where everything is turned upside down. The notion of the flipside of reality is taken literally here, to mesmerizing effect.",,,
155676103,,,"Our best short films, all in one place.",,,
155696373,,,"A former pilot looks back over his life - The Earth, the Sky, the Woman - everything that took place on the journey from an air strip to an abandoned boat house.",,,
155733402,,,"Greatness is a code-based generative lyrics video I directed and programmed for the track Greatness.The entire lyrics video consists of multiple variations of a customized generative system programmed using Processing.

The system is developed from the one earlier used to produce visuals for Skyline",,,
155774137,,, every best visual effects winner,,,
155834588,,,This is 2d animated cartoon short film,,,
155836252,,,A handmade music video of approx 1250 paintings on paper for DISCO,,,
156015647,,,"A series of Fractal organic landscapes with geometric structures. Between the organic and the geometric, interesting things happen",,,
156050986,,,"In the near future, sentient robots are targeted for elimination after they develop emotional symmetry to humans and a revolutionary war for their survival begins.",,,
156147818,,,This is 3d animated with great effects and music,,,
156213632,,,"UNICEF is launching a new animated series meant to bring attention to the youngest victims of the Syrian refugee crisis, Unfairy Tales. Created by ad agency 180LA, the videos chronicle real children’s journeys from Syria by juxtaposing stunning animation with terrifying narrations of the terrible events wrought by this globally impactful humanitarian disaster.

The campaign will officially launch with the first story, Malak and the Boat, which will premiere at the Supporting Syria & The Region donor conference in London on February 4. The event is co-hosted by world leaders of the U.K., Germany, Kuwait, Norway and the United Nations. More than 70 countries, international organizations, NGOs, civil society and private sector attendees are expected.

Malak and the Boat tells seven-year-old Malak’s harrowing story of her journey across the Mediterranean seeking shelter from the Syrian conflict.",,,
156327049,,,"1976 meditates on presentiment and sound. The surreal short crafts an unsettling atmosphere of foreshadowing and immanent change. A clever combination of live footage and CGI, the film allows its soundtrack to drive the visuals. Everyday objects reverberate, twist and react to an oncoming pulse of events as they converge on a farmhouse lost in rural America.",,,
156399569,,, Pearson's animated viral 'The Alphabet of Illiteracy' is based on sculptor Wilfrid Wood's work and cycles through twenty six distinct issues caused or worsened by illiteracy. Felt created an adaptation of the the song 'A - You're Adorable' most famously sung by Perry Como and the Fontane Sisters,,,
156412748,,,This 2d animated video with great background music,,,
156873237,,,"video created by compositing of various real space images from the NASA, ESA and GoogleEarth using Blender and AFx.",,,
157039826,,,This is short film with great effects and music,,,
157065196,,,2045 A.D. A new genetic disease is causing humans to reject their own organs. Cybernetic enhancements are the only means to survive. One desperate man is forced to steal cybernetic implants to save an innocent life.,,,
157100757,,,Only Now is an abstract exploration of how an awareness of the improbablitly of being here can lead to a sense of gratitude,,,
157221452,,,This is short clip with 2d effects,,,
157562955,,,Animation for The School of Life based on a short piece of writing by Alain de Botton.,,,
157895209,,,"Lili refuses to let go of her childhood and fights a sandstorm that threatens to take it away.
In the heart of the storm she rediscovers the joy of childhood, but forced to choose between illusion and reality.",,,
157988409,,,This 2d animated video with great background music,,,
158056236,,,"Gamblers is a New York City based band that draws on the eclectic musical backgrounds of its members to put a unique spin on rock-solid rock and roll fundamentals. Michael McManus, a hip-hop producer who has collaborated with Heems (formerly of Das Racist) and Rapsody, featured on Kendrick Lamar's ""To Pimp A Butterfly"" among others, formed the band with Gary O’Keefe, who has extensive experience as an audio engineer, and the other members (Johnny Hoblin, Joe Sanders, Peter DeMaio, and Boris Palacios) collectively boast dozens of former bands and music degrees. Combining catchy melodies with darker lyrical content that addresses themes such as alienation and addiction, the band uses a fishhook-in-a-cupcake approach that rewards close bedroom-headphone listening, while still providing a raucous live show. With the release of the single and video for the song ""We're Bound to Be Together,"" the band announces their arrival on the scene, and begins to build momentum towards their debut album ""Small World,"" coming later this year.",,,
158100651,,,"DeltaClub ""The Nomadic Alternative"" Official music video.",,,
158166124,,,This 2d animated video with great background music,,,
158316231,,,"BEER is a free interpretation of the poetry “Beer” from Charles Bukowski.
The composition is a manifesto of the author’s way of life, this is why we decided to go inside the author’s mind, and it is not a safe journey.
A brain solo without filter, a tale of ordinary madness, showing how much loneliness and decadence can be hidden inside a genius mind.",,,
158647901,,,"'Levitation' is a collaborative performance by Sila Sveta and Anna Abalikhina shown on the TV show 'Big Ballet'. All visuals were rendered in real time without any post production. Kultura Channel broadcast the second season of the show in winter 2016 in partnership with Sila Sveta. In addition to the technical and creative supervision, we staged 2 out of 7 single performances.",,,
158784449,,,"The official music video for ""JAPANESE BOY"" by Takeshi Nakatsuka the new album ""EYE"" .",,,
158787140,,,"All the music video style has been inspired by Aboriginal drawings and colours and Geoffrey Secco shamanic experiences.

Eleven Keys and Geoffrey Secco wanted to show how Aboriginal Art is modern and beautiful.
The illustrations narrate an initiatory trip through dreamings.",,,
158980966,,,Everything is easier with a friend!,,,
159048928,,,"Carved in Mayhem is the poetic depiction of one man’s unique journey. It is the picture when the forces of nature that surround one, collide with an opposing resistance of the human spirit.",,,
159069175,,,A man is fired from his job on Mars.,,,
159120552,,,Eagle Blue lives high on a mountain top above a sleepy town below. With hungry chicks to feed she may lured in to the town by the temptation of an easy meal. Set to the music 'This is a True Heart' by Julia Holter.,,,
159575697,,,"A scene compilation illustrating cinematography techniques such as one-point perspective, symmetry and camera movement in Jean-Pierre Jeunet's Amélie.",,,
159650991,,,This is music video with great effects,,,
159749836,,,Dog in the land where the good life takes you.,,,
159788008,,,"A short animation made for the ""Hadrian"" Exhibition in the Israel Museum, Jerusalem, December 2015.

The film shows the bronze casting process in an artistic yet simple method, a combination of stop motion and 2D animation.
The preparation process included a research and a constant dialogue with the curator and the restoration department of the museum as well as a visit in a bronze casting workshop. The head used in the film was a plaster replica of the original Hadrian's bronze statue found in Tel-Shalem, Israel, 117-138 CE.",,,
160024074,,,"""The Old New World"" is a Photo-based animation project.
It's a travel back in time with a little steampunk time machine.
The main part of this video was made with Camera projection based on photos.",,,
160564090,,,Two people recount their first meeting on the New York City subway. (5 min).,,,
160571222,,,This is music video with great effects,,,
160595256,,,"This is a variation of my previous Hybrid Forms video, using the same simulation data but showing regions of active cell growth instead of the internal structures. As cells are born they are highlighted in blue, which gradually fades as each cell ages. Complex patterns emerge in waves across the surface, with adjacent cells tending to accumulate enough food to split at approximately the same time so tending to be roughly synchronized in the times when new cells are born.",,,
160640015,,,"Official video for ""Marylin Monroe"" by Sevdaliza
""Children of Silk EP"" was released November 2015

A dissection of outward, perceived beauty and what lies beneath, ""Marilyn Monroe"" is a slow burn that features Sevdaliza and a number of body-enhancing machinations. It is an exploration of bodily limitations and liberations through technological advancement, and investigates the notions of physical aesthetics and external appearances in the context of digital self-development. ""Marilyn Monroe"" is an attempt at comprehending the blurred space where technology and the physical nature of humans intermingle.",,,
160720205,,,"Music video directed for the charismatic LA-born musician Charles X for his eagerly anticipated new single entitled Can You Do It in mixed 3D/2D animation produced by Eddy and animated at Brunch Studio.

This collaboration is intended to act as a social commentary which aims to cast light on perceived societal expectations and social norms by integrating elements and people from different walks of life.

I sought to merge the typically highbrow sport of horse racing with the commonly misrepresented “mean streets” of Pacoima, the proud birthplace of Charles X, to challenge any stereotypes or preconceptions of race and social class which may exist in modern day society.

I wanted to communicate Charles’ intended message via the lens of an artificial world in my own style of animation.",,,
160751249,,,This video was made in collaboration with Alain de Botton for The School of Life,,,
160797307,,,"Here, between the pixels - a pregnant pause of failure in the lub and dub of one's own heart.",,,
160856876,,,Music video for 'Always Home' by Selah Sue,,,
161138158,,,Butch Queen. High fashion. Bizarre.,,,
161316218,,,"Ronin"" by Thug Entrancer from the album ""Arcology"" [2016] on Software Records",,,
161363089,,,On a summer day an strange man who teaches Russian at the beach took me to a town. The familiar town looked totally fresh from a different point of view. The man should be there at the beach tomorrow.,,,
161458411,,,A short film about a pair of scissors trying to escape a kitchen,,,
161526014,,,"Chris Yacoubian’s life was on an exciting, but exhausting, path until a twist of fate inspired him to make a change. This is the story of how a world-traveling cameraman became a volunteer crewman, committing his time to saving others with the Royal National Lifeboat Institution",,,
161599224,,,"""Wrapped"" is a graduation short film from Filmakademie Baden-Wuerttemberg, created at the Institute of Animation, Visual Effects and Digital Postproduction. After running at over 100 festivals world wide and winning numerous awards the film is finally online.

""Wrapped"" delves into the clash between civilization and nature.",,,
161683895,,,"Official Music Video for ""あなくろノイズ"" by tilt-six.",,,
